#Aplicación,Importe,Tercero,Nombre Ter.,Texto Libre
2016 0201B 15210 68200,2984.34,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,COORDINACIÓN Y SEGURIDAD CERTIF. Nº1 DEL PROYECTO REHABILITACIÓN BLOQUE 6 Y ACOND. ESPACIO LIBRE ENTREBLOQUES 5 Y 6.-
2016 0201A 15320 61900,3399.06,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN DE CALZADAS EN DISTRITOS DE CIUDAD ALTA Y TAMARACEITE, S.LORENZO Y TENOYA AÑO 2015.-"
2016 0201A 15103 63200,3178.1,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN DE CERTIF. Nº2 DEL PROYECTO DE ACONDICIONAMIENTO DEL LOCAL PARA OFICINAS MUNICIPALES.-
2016 0201A 15101 60900,34441.17,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"ENCOMIENDA PARA CONTRATACIÓN Y EJECUCIÓN DEL PROYECTO """"REORDENACIÓN DEL PASO DE LAS CANTERAS FRENTE A LA CÍCER"""""
2016 0201A 16000 61900,495.57,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: MEJORA DE LA RED DE PLUVIALES Y FIRME EN LA CALLE MERCEDES MIRANDA DASCA (TRASERA HOTEL IBERIA)
2016 0201A 15310 61900,1286.56,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: MURO DE CONTENCIÓN EN DRAGONAL ALTO, REDCACCIÓN PLAN DE SEGURIDAD Y SALUD.-"
2016 0201A 93300 61900,263.99,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REHABILITACIÓN OFICINA CIUDAD DEL MAR C/TENERIFE, REDACCIÓN DEL PLAN DE SEGURIDAD Y SALUD.-"
2016 0201A 44200 61900,770.81,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: MEJORAS EN PARADAS DE GUAGUAS EN DISTRITOS CENTRO, SUR Y CIUDAD ALTA. REDACCIÓN PLAN SEGURIDAD Y SALUD"
2016 0201A 17100 61900,537.74,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO MUROS LATERAL IZQ.C/SALAMANCA CONTENER ZONA VERDE PEDRO HIDALGO T.M. L.P. REDACCIÓN PLAN SEGURIDAD Y SALUD
2016 0201A 15310 61900,513.8,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"MUROS DE GRAVEDAD LATERAL C/ANA BENÍTEZ, CONTENCIÓN TALUD Y REPOS. ACERA LOMO APOLINARIO REDACCIÓN PLAN SEG. Y SALUD."
2016 0201A 15320 61900,1942.69,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACIÓN DE CALZADAS EN EL BARRIO DE SCHAMANN, AÑO 2015.-"
2016 0201A 17100 61900,1680.21,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: MEJORA DE ACCESO Y APARCAMIENTOS PARA EL CEMELPA.-
2016 0201A 17200 61900,387.95,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPARACIÓN DE DAÑOS EN LA PLAZA DE LA PUNTILLA.-
2016 0201A 15103 63200,934.7,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN CERTIF. Nº3. PROY.: ACONDICIONAMIENTO OFICINAS MPALES. DEL ANTIGUO MERCADO DE ESCALERITAS.
2016 0201B 15210 68200,65139.03,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIF. Nº1 PROY. REHABILITACIÓN BLOQUE 6 Y ACONDICIONAMIENTO ESPACIO LIBRE ENTRE BLOQUES 5 Y 6. URBANISMO.
2016 0201A 15103 60900,2239.51,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"DIRECCIÓN Y COORDINAC. CERTIF. Nº2. PROY.: PLAZA ENTRE C/ALBAREDA, ALFREDO L. JONES Y DIEGO ORDAZ. PARQUE STA. CATALINA."
2016 0201A 15103 60900,3500.96,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN CERTIF. Nº3. PROY. OBRAS DE URBANIZACIÓN EN LA CALLE TRASERA GUADIANA.
2016 0201A 15103 60900,5462.89,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN CERIFICACIÓN Nº2. PROY. ACONDICIONAMIENTO BARRANCO GUINIGUADA CON SENDERO PEATONAL Y CICLISTA.
2016 0201A 15103 61900,2068.86,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN Y COORDINACIÓN CERTIF. Nº3. PROY. MEJORA ACCESIBILIDAD EN LA URBANIZ. DIVINA PASTORA. CONEXIÓN CARRETERA MATA.
2016 0201A 15101 60900,234141.14,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"ENCOMIENDA CONTRATACIÓN Y EJECUCIÓN PROYECTO """"REORDENACIÓN DEL PASEO DE LAS CANTERAS FRENTE A LA CICER"""" CERTIF. Nº2."
2016 0101G 91200 62500,556.2,42757619K,OLGA FLEITAS SANTANA,EXP. R.C.05/16. 3 MASTILES DE MADERA CON PUNTA DE LONZA DORADA. PATRIMONIO.-
2016 0101G 92500 62500,4156.46,J76129196,"KINEWA, S.C.P.",EXP. R.C.05/16. SUM. CARTELERIA  DE SEÑALIZACION OFICINA DE ATENCION A LA CIUDADANIA. PATRIMONIO.-
2016 0101G 93300 62500,176.55,B35785963,"IMPRENTA PELAYO, S.L.",SUMINISTRO DE UNA PIZARRA BLANCA PARA EL ÓRGANO DE GESTIÓN ECONÓMICA-FINANCIERA.- PATRIMONIO.-
2016 0101G 17000 62500,2782,B35760123,"AIRVEMA INSULAR, S.L.",SIMINISTRO DE 4 EQUIPOS DE AIRE ACONDICIONADO PORTÁTIL PARA LA UNIDAD TÉCNICA DE CIUDAD DELMAR.- PATRIMONIO.-
2016 0601A 49100 64100,5100,A07230816,"SM2 BALEARS, S.A.",DESARROLLO DE ADAPTACIONES EN TALAIA OPEN PPM EN EL AYUNTAMIENTO DE LAS PALMAS DE GRAN CANARIA.-
2016 0201A 15101 60000,7715.61,99999999X,[Anonimizado],MUTUO ACUERDO ALCANZADO EN EL JUSTIPRECIO DE LA FINCA SITA EN C/PRIMAVERA Nº10. URBANISMO.-
2016 0201A 15101 60000,86325.89,99999999X,[Anonimizado],"1er PAGO FRACC. AUTO 11/03/2016, SENTEN. 25/09/16 DEL J.C.A. Nº3 P.O. 202/2014 JUSTIPRECIO PARCELA EN LOMO  S. LORENZO.-"
2016 0201A 15101 60000,95917.65,99999999X,[Anonimizado],"1er PAGO FRACC. AUTO 11/03/2016, SENTEN. 25/09/16 DEL J.C.A. Nº3 P.O. 202/2014 JUSTIPRECIO PARCELA EN LOMO  S. LORENZO.-"
2016 0201A 15101 60000,19183.53,99999999X,[Anonimizado],1er PAGO FRACC. AUTO 11/03/16 SENTEN. 25/09/2015 DEL J.C.A. Nº3 P.O. 202/2014 JUSTIPRECIO PARCELA LOMO S. LORENZO
2016 0201A 15101 60000,57550.6,99999999X,[Anonimizado],"1er PAGO FRACC. AUTO 11/03/2016, SENTEN. 25/09/16 DEL J.C.A. Nº3 P.O. 202/2014 JUSTIPRECIO PARCELA EN LOMO S. LORENZO.-"
2016 0201A 15101 60000,57550.6,99999999X,[Anonimizado],"1er PAGO FRACC. AUTO 11/03/2016 SENTENC.25/09/2015 DEL J.C.A. Nº, P.O. 202/2014 JUSTIPRECIO PARCELA EN LOMO S. LORENZO.-"
2016 0201A 15101 60000,57550.6,99999999X,[Anonimizado],"1er PAGO FRACC. AUTO 11/03/2016, SENTEN. 25/09/16 DEL J.C.A. Nº3 P.O. 202/2014 JUSTIPRECIO PARCELA EN LOMO  S. LORENZO.-"
2016 0201A 15101 60000,9591.76,99999999X,[Anonimizado],"1er PAGO FRACC. AUTO 11/03/2016, SENTEN. 25/09/16 DEL J.C.A. Nº3 P.O. 202/2014 JUSTIPRECIO PARCELA EN LOMO  S. LORENZO.-"
2016 0201A 15320 61900,92806.28,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACION CALZADAS EN DISTRITOS CIUDAD ALTA+TAMARACEITE, SAN LORENZO-TENOYA. AÑO 2015- CERTIFICACION Nº1"
2016 0201B 15210 68200,65155.2,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACION Nº 4 DEL PROYECTO REHABILITACIÓN BLOQUE 12-C/ JUAN RODRÍGUEZ.
2016 0601A 49100 64100,357,S3511001D,COMUNIDAD AUTONOMA DE CANARIAS,IGIC AUTO REPERCUTIDO DESARROLLO DE ADAPTACIONES EN TALAIA OPEN PMM EN AYUNTAMIENTO DE LPGC
2016 0201B 15210 68200,2336.68,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN/COORDINACIÓN DE CERTIF.Nº3 PROYECTO REHABILITACIÓN ACONDICIONAMIENTO ENTRE BLOQUES 7 Y 8 ARU ESCALERITAS
2016 0201B 15210 68200,50520.5,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERTIF. Nº 3, PROYECTO REHABILITACIÓN BLOQUE 7 Y 8 ACONDICIONAMIENTO ENTRE BLOQUES. ARU ESCALERITAS."
2016 0201B 15210 68200,20766.62,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERTIFICACIÓN Nº 3 PROYECTO REHABILITACIÓN BLOQUE 12 DE C/ JUAN RODRÍGUEZ QUEGLES, 29,31,33,35 Y 37. ARU ESCALERITAS.-"
2016 0201B 15210 68200,5599.81,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCIÓN/COORDINACIÓN CERTIF. Nº2 PROYECTO REHABLITACIÓN Y ACONDICIONAMIENTO ENTRE BLOQUES 5 Y 6 ARU ESCALERITAS
2016 0201B 15210 68200,22467.19,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERTIFICACIÓN Nº 1 PROYECTO REHABILITACIÓN DEL BLOQUE 14 EN LA C/ JUAN RODRÍGUEZ QUEGLES, ARU ESCALERITAS.-"
2016 0601A 49100 62600,55310.05,A80022734,DELL COMPUTER S.A.,ADQUISICIÓN DE 77 ORDENADORES A TRAVÉS DEL SIST. DE ADQ. CENTRALIZADO DE LA DIRECCIÓN GRAL DE COMPRAS DEL ESTADO.-
,15185.76,,,
2016 0101G 93300 62200,1409.85,B35529908,COMPAÑIA DE EFICIENCIA Y SERVICIOS INTEGRALES  S.L.,3º CERTIFICACION Y LIQUIDACION DE LA OBRA DE INSTALACION DE BAJA TENSION DEL COMPLEJO MUNICIPAL MILLER BAJO. FASE I
2016 0101G 93300 62200,13775.91,B35529908,COMPAÑIA DE EFICIENCIA Y SERVICIOS INTEGRALES  S.L.,3º CERTIFICACION Y LIQUIDACION DE LA OBRA DE INSTALACION DE BAJA TENSION DEL COMPLEJO MUNICIPAL MILLER BAJO. FASE I
2016 0601A 49100 62600,1958.28,B76240472,"COSAS GRAFICAS, S.L.U.",ADQUISICIÓN DE PLOTTER SUMMA D60 U2E Nº.- SERVICIO DE NUEVAS TECNOLOGÍAS.-
2016 0502E 92400 62500,144.45,B35863695,SERVICIOS CANARIOS DJ3 S.L.U.,SUMINISTRO DE PANTALLA PARA PROYECTOR PARA SU USO EN ACTIVIDADES PROGRAMADAS POR EL DISTRITO CIUDAD ALTA.-
2016 0201B 15210 68200,927.19,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECIÓN/COORDINACIÓN CERTIF. Nº 3 PROYECTO REHABILITACIÓN BLOQUE 12 DE C/ JUAN RODRÍGUEZ QUEGLES.ARU ESCALERITAS.-
2016 0201B 15210 68200,944.08,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"DIRECCIÓN/COORDINACIÓN CERTIF. Nº 1 PROYECTO REHABILITACIÓN BLOQUE 14 EN LA C/ JUAN RODRÍGUEZ QUEGLES, ARU ESCALERITAS"
2016 0801E 13600 62500,17160,42863323V,VICTOR GARCIA MACHIN ANGULO,EXP.R.C.05/16.SUMINISTRO DE CAMAS PARA DEPENDENCIAS S.E.I.S. SEPTIEMBRE 2015.
2016 0801E 13600 62500,2012,42863323V,VICTOR GARCIA MACHIN ANGULO,EXP. R.C. 05/16 SUMINISTRO STORES PARA DEPENDENCIAS S.E.I.S.PZ1 AGOSTO 2016.
2016 0201A 15101 60900,107563.02,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.05/16 PROY. INTEGRACION PTO CIUDAD ISTMO DE STA CATALINA PROY. PARQUE MARITIMO PLAZA CANARIAS MUELLE FASEII. URB
2016 0201A 15101 60900,50420.16,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C. 05/16. PROY. INTEGRACION PTO  STA . CATALINA PROY.PASARELA PEATONAL  AEREA UNION CIUDAD NORTE MUELLE SANAPU
2016 0402B 16000 61900,75329.53,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.05/16 CERT.Nº1 OBRAS REPOSICION CON CARACTER DE EMERGENCIA DE LA RED DE SANEAMIENTO EN SNICOLAS AGUAS..
2016 0402B 16000 61900,645.88,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C. 05/16. OBRAS REPOSICION CON CARACTER DE EMERGENCIA RED SANEAMIENTO S/ NICOLAS OTRAS AGUAS.
2016 0402B 16000 61900,645.88,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP. R.C. 05/16 CERT. Nº 1 OBRAS REPOSICION CON CARACTER DE EMERGENCIA DE RED SANEAMIENTO  S. NICOLAS AGUAS.
2016 0402B 16000 61900,73321.74,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.05/16 CERT. Nº 1 OBRAS REPOSICION CON CARACTER DE EMERGENCIA DE RED DE SANEAMIENTO C/ SUAREZ NARANJO AGUAS.
2016 0402B 16000 61900,2514.68,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.05/16 CERT. Nº 1 OBRAS REPOSICION CON CARACTER DE EMERGENCIA RED DE SANEAMIENTO C/ SUAREZ NARANJO AGUAS.
2016 0402B 16000 61900,628.67,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C. 05/16 OBRAS REPOSICION CON CARACTER EMERGENCIA DE RED DE SANEAMIENTO C/ SUAREZ NARANJO AGUAS.
2016 0402B 16000 61900,628.67,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C. 05/16. CERT.Nº 1 OBRAS REPOSICION CON CARACTER DE EMERGENCIA RED SANEAMIENTO C/ SUAREZ NARANJO AGUAS.
2016 0402B 16000 61900,2583.54,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,EXP.R.C.05/16. CERT.Nº 1 OBRAS REPOSICION CON CARACTER EMERGENCIA RED SANEAMIENTO C/ S. NICOLAS .AGUAS.
2016 0601A 49100 62600,1012.22,B38646931,"07 GLOBALAN, S.L.",ADQ. 20 SWITCHS/CONMUTADORES HP. NUEVAS TECNOLOGIAS.
2016 0201A 15103 61900,5127.3,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO REPAVIMENTACIÓN DISTRITO ISLETA-PUERTO-GUANARTEME Y DISTRITO CENTRO. DIRECCION+COORDINACION DE CERTIFICAC. Nº 2
2016 0201A 15103 60900,2540.65,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO DE ESCALERA DE CONEXIÓN BARRIO DE PILETAS, CIUDAD DEL CAMPO. DIRECCION Y COORDINACION DE LA CERTIFICACION Nº 2"
2016 0201A 15320 61900,1631.92,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACION DE ACERAS EN DIVERSAS CALLES DE LOS BARRIOS DE LUGO, EL BATAN, SAN ROQUE Y LA ISLETA. AÑO 2015"
2016 0201A 15320 61900,1510.32,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: MEJORA EN LA SEGURIDAD DEL VIAL I EN ALMATRICHE. BARRIO DE ALMATRICHE
2016 0201A 15320 61900,1161.41,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENTACION DE CALZADAS CON MEZCLA BITUMINOSA EN CALIENTE EN LA URBANIZACION EL LASSO.
2016 0201A 16000 61900,2945.1,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: DESVÍO DE COLECTOR DE PLUVIALES EN LA CALLE HOYA DEL ENAMORADO.
2016 0201A 17100 61900,1187.2,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: CIERRE DE PARTERRES AJARDINADOS EN LAS CALLES SAN CRISTOBAL DE LA LAGUNA Y SALAMANCA. BARRIO DE PEDRO HIDALGO
2016 0201A 44200 60900,821,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: IMPLANTACION CARRIL BUS. AVENIDA JUAN CARLOS I Y AVENIDA FELO MONZON. CARRIL BAJADA.
2016 0201A 93300 61900,457.85,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: ACONDICIONAMIENTO DE INMUEBLE PARA PUESTA EN USO. COLEGIO LAS COLORADAS.
2016 0201A 15103 60900,5328.37,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: ESCALERA DE CONEXION, BARRIO DE PILETAS, CIUDAD DEL CAMPO - DIRECCION Y COORDINACION DE LA CERTIFICACION Nº 3"
2016 0201A 15320 61900,1623.17,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENTACION DEL CAMINO DE LOS LAGARES - DIRECCION Y COORDINACION DE LA CERTIFICACION Nº 1
2016 0201A 15320 61900,12287.52,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENTACION CALZADAS EN DISTRITO ISLETA-PUERTO-GUANARTEME. AÑO 2015-DIRECCION Y COORD. CERTIFICACION Nº 1
2016 0201A 15320 61900,3929.19,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: REPAVIMENT.DE CALZADAS EN DISTRITOS CIUDAD ALTA Y TAMARACEITE-SAN LORENZO-TENOYA. AÑO 2015. CERTIFICACION Nº 1
2016 0201A 15320 61900,4552.14,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: PEATONAL ENTRE LAS CALLES PINTOR PEPE DAMASO Y GUTIERREZ MELLADO, J.A. - CERTIFICACION Nº 1"
2016 0201A 15320 61900,195.39,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: PEATONAL ENTRE LAS CALLES PINTOR PEPE DAMASO Y GUTIERREZ MELLADO, J.A. - DIRECC. Y COORD. CERTIFICACION Nº 1"
2016 0201B 15210 68200,2909.06,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"DIRECCION Y COORDINACION DE LA CERTIFICACION Nº 4 DEL PROYECTO DE REHABILITACION BLOQUE 12 , C/ JUAN RODRIGUEZ."
2016 0201B 15210 68200,6882.42,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCION Y COORD. DE LA CERTIFICACION Nº 4 DE PROYECTO REHABILITACION BLOQUE 7 Y BLOQUE 8. ACONDIC. ENTRE BLOQUES 7 Y 8
2016 0201A 15320 61900,1512.61,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACCION DEL PLAN DE SEGURIDAD Y SALUD DEL PROYECTO - ACONDICIONAMIENTO DE LA CALLE GASPAR Y APARCAMIENTOS ANEXOS.
2016 0201A 16000 61900,38954.35,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACION Nº 1 -PROYECTO MEJORA DE RED DE PLUVIALES Y FIRME EN LA CALLE MERCEDES MIRANDA DASCA -TRASERA HOTEL IBERIA
2016 0201A 16000 61900,1582.33,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECC. Y COORD. -CERTIFICACION Nº 1 DEL PROY. MEJORA DE LA RED DE PLUVIALES Y FIRME EN LA CALLE MERCEDES MIRANDA DASCA
2016 0201A 15320 61900,3443,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECC. Y COORD. DE LA CERTIFICACION Nº 1 DEL PROYECTO REPAVIMENTACION DE CALZADAS EN EL BARRIO DE SCHAMANN. AÑO 2015
2016 0201A 15320 61900,3717.37,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCION Y COORD.-CERTIFICACION Nº 1 - PROY. REPAVIM. CALZADAS EN CALLES DISTRITO CENTRO. ALCARAVANERAS Y CIUDAD JARDIN
2016 0201A 15320 61900,5154.35,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"DIRECC. Y COORD.- CERTIFICACION Nº 1 - PROY. REPAVIMENT. CALZADAS EN CALLES DISTR. CIUDAD ALTA, (LA FERIA Y LA MINILLA)"
2016 0201A 15310 61900,5910.91,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIREC. Y COORD. DE CERTIFICACION Nº 1 - PROYECTO REPAV. DE CALZADAS EN CALLES DISTRITO TAMARACEITE-SAN LORENZO TENOYA.
2016 0201A 15310 61900,34144.61,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACION Nº 1 - PROYECTO MURO DE CONTENCION EN CARRETERA DEL CENTRO
2016 0201A 15320 61900,5839.87,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECC. Y COORD. DE CERTIFICACIÓN Nº 1 DE PROY. REPAVIMENT. DE CALZADAS EN CALLES DISTRITO CIUDAD ALTA-BARRIO SCHAMANN
2016 0201A 15310 61900,1594.28,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,DIRECCION Y COORDINACION DE LA CERTIFICACION Nº 1 - PROYECTO MURO DE CONTENCION EN CARRETERA DEL CENTRO
2016 0201A 15310 61900,3284.46,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,REDACCION DEL PLAN DE SEGURIDAD Y SALUD DEL PROYECTO MURO DE CONTENCION EN CARRETERA DEL CENTRO.
2016 0201A 15103 60900,5308.09,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROYECTO: ACONDIC. DE BARRANCO GUINIGUADA CON SENDERO PEATONAL Y CICLISTA. DIRECC./COORD. Y GESTION DE CERTIFICACION Nº3
2016 0201A 15103 60900,1426.77,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO DE OBRAS -URBANIZACION EN LA CALLE TRASERA GUADIANA. DIRECCION, COORDINACION Y GESTION DE LA CERTIFICACION Nº 4"
2016 0201A 15320 61900,107949.15,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROYECTO: REPAVIMENTACION DE CALZADAS EN DISTRITOS CENTRO Y VEGUETA, CONO SUR Y TAFIRA. AÑO 2015 - CERTIFICACION Nº 1"
2016 0201A 15320 61900,4580.17,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,PROY. REPAVIMENT. CALZADAS EN DISTRITOS CENTROS Y VEGUETA-CONO SUR Y TAFIRA. AÑO 2015 -DIREC. Y COORD. CERTIFICACION Nº1
2016 0201A 15320 61900,2944.49,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROY. REPAVIMENTACION CALZADAS EN DIVERSAS CALLES DEL DISTRITO VEGUETA, CONO SUR Y TAFIRA. AÑO 2016 - CERTIFICACION Nº 1"
2016 0201A 15320 61900,73314.22,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERTIFICACION Nº 2 - PROYECTO REPAVIMENTACION DE CALZADAS EN DISTRITO ISLETA, PUERTO, GUANARTEME. AÑO 2015"
2016 0201A 15320 61900,152279.13,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROY. REPAVIM. CALZADAS DIVERSAS CALLES DISTRITO CIUDAD ALTA E ISLETA, PUERTO, GUANARTEME. AÑO 2016. CERTIFICACION Nº 1"
2016 0201A 15320 61900,166023.56,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,CERTIFICACION Nº 2 - PROYECTO REPAVIMENTACION CALZADAS DISTRITOS CIUDAD ALTA Y TAMARACEITE-SAN LORENZO-TENOYA. AÑO 2015
2016 0201A 15320 61900,207957.14,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"PROY. REPAVIM. CALZADAS DIVERAS CALLES DISTRITOS CIUDAD ALTA E ISLETA, PUERTO, GUANARTEME. AÑO 2016-  CERTIFICACION Nº 2"
2016 0201A 15320 61900,54117.93,A35660844,SOCIEDAD MUNICIPAL DE GESTION URBANISTICA DE LAS PALMAS DEG,"CERTIFICACION Nº 1 - PROY. REPAV. CALZADAS EN CALLES DISTRITO VEGUETA, CONO SUR Y TAFIRA. BARRIOS DE VEGUETA Y MARZAGAN."
